Census Tract;Service area overall;Service area (pop-accounted);Total area;Portion overall;Portion pop-accounted
4109102003;0,065333593;0,065333593;0,065333593;100;100
4109102004;0,043505355;0,043505355;0,043505355;100;100
4109102005;0,101349393;0,101349393;0,101349393;100;100
4109102006;0,026944659;0,026944659;0,026944659;100;100
4109102007;0,057773238;0,057773238;0,057773238;100;100
4109102008;0,039863252;0,039863252;0,039863252;100;100
4109102009;0,050883789;0,050883789;0,050883789;100;100
4109102010;0,01782213;0,01782213;0,01782213;100;100
4109102011;0,020608634;0,020608634;0,020608634;100;100
4109102012;0,03087981;0,03087981;0,03087981;100;100
4109102013;0,022749049;0,022749049;0,022749049;100;100
4109102014;0,030079637;0,030079637;0,030079637;100;100
4109102015;0,032572306;0,032572306;0,032572306;100;100
4109102016;0,033852211;0,033852211;0,033852211;100;100
4109102017;0,068604775;0,060765579;0,068604775;100;88,57339612
4109102018;0,032334618;0,032334618;0,032334618;100;100
4109102019;11,963175;0,747708102;11,963175;100;6,250080784
4109102020;0,38608199;0,3394013;0,38608199;100;87,90912512
4109102021;0,040158791;0,040158791;0,040158791;100;100
4109102022;0,029366034;0,029366034;0,029366034;100;100
4109102023;0,028619885;0,028619885;0,028619885;100;100
4109102024;0,049964231;0,049964231;0,049964231;100;100
4109102025;0,035556583;0,035556583;0,035556583;100;100
4109102026;0,068318315;0,068318315;0,068318315;100;100
4109102027;0,105522488;0,105522488;0,105522488;100;100
4109102028;0,033297813;0,033297813;0,033297813;100;100
4109102029;0,053314936;0,053314936;0,053314936;100;100
4109102030;0,038158558;0,03634148;0,038158558;100;95,23808518
4109102031;0,022432207;0,022432207;0,022432207;100;100
4109102032;0,044127401;0,044127401;0,044127401;100;100
4109102033;0,014533647;0,014533647;0,014533647;100;100
4109102034;0,025516251;0,025516251;0,025516251;100;100
4109102035;0,019545422;0,019545422;0,019545422;100;100
4109102036;0,018226902;0,018226902;0,018226902;100;100
4109102037;0,032219449;0,032219449;0,032219449;100;100
4109102038;0,038289038;0,038289038;0,038289038;100;100
4109102039;0,017959678;0,017959678;0,017959678;100;100
4109102040;0,040091805;0,040091805;0,040091805;100;100
4109102041;0,021550487;0,021550487;0,021550487;100;100
4109102042;0,068341198;0,068341198;0,068341198;100;100
4109102043;0,178330268;0,138284801;0,178330268;100;77,54421181
4109102044;0,138941547;0,135933911;0,138941547;100;97,83532258
4109102045;0,019804459;0,019804459;0,019804459;100;100
4109102046;0,041265054;0,041265054;0,041265054;100;100
4109102047;0,029032001;0,023561193;0,029032001;100;81,15593915
4109102048;0,047914808;0,047914808;0,047914808;100;100
4109102049;5,115609125;1,666216056;5,115609125;100;32,57121518
4109102050;13,17341731;2,494815795;13,17341731;100;18,93825828
4109102051;0,138764916;0,109168559;0,138764916;100;78,67158465
4109102052;0,038565242;0,038565242;0,038565242;100;100
4109102053;0,041430247;0,041430247;0,041430247;100;100
4109102054;4,434877576;1,168564182;4,434877576;100;26,34941241
4109102055;0,03830913;0,034926544;0,03830913;100;91,17028917
4109102056;0,037687274;0,037687274;0,037687274;100;100
4109102057;0,072179789;0,072179789;0,072179789;100;100
4109102058;0,0231951;0,020771713;0,0231951;100;89,55215864
4109102059;0,026373458;0,026373458;0,026373458;100;100
4109102060;0,051932689;0,051932689;0,051932689;100;100
4109102061;0,022318117;0,022318117;0,022318117;100;100
4109102062;0,018173212;0,018173212;0,018173212;100;100
4109102063;0,021927886;0,021927886;0,021927886;100;100
4109102064;0,069451943;0,053884264;0,069451943;100;77,58496164
4109102065;0,051254062;0,051254062;0,051254062;100;100
4109102066;0,020172837;0,020172837;0,020172837;100;100
4109102067;0,026945055;0,026945055;0,026945055;100;100
4109102068;0,096940234;0,096940234;0,096940234;100;100
4109102069;0,043468813;0,023447521;0,043468813;100;53,9410203
4109102070;0,047000402;0,047000402;0,047000402;100;100
4109102071;0,03298495;0,03298495;0,03298495;100;100
4109102072;0,017105755;0,017105755;0,017105755;100;100
4109102073;0,031030181;0,031030181;0,031030181;100;100
4109102074;0,091549721;0,091549721;0,091549721;100;100
4109102075;0,022103717;0,022103717;0,022103717;100;100
4109102076;0,062011493;0,061200099;0,062011493;100;98,69154242
4109102077;0,029105395;0,029105395;0,029105395;100;100
4109102078;0,026415549;0,026415549;0,026415549;100;100
4109102079;0,062730728;0,062730728;0,062730728;100;100
4109102080;0,017156752;0,017156752;0,017156752;100;100
4109102081;0,055982136;0,046022993;0,055982136;100;82,21014117
4109102082;0,021871775;0,021255732;0,021871775;100;97,18338671
4109102083;0,028112466;0,028112466;0,028112466;100;100
4109102084;0,055532747;0,055532747;0,055532747;100;100
4109102085;0,021004887;0,021004887;0,021004887;100;100
4109102086;0,011998219;0,011998219;0,011998219;100;100
4109102087;0,015561175;0,015561175;0,015561175;100;100
4109102088;0,017152747;0,017152747;0,017152747;100;100
4109102089;0,041453456;0,03934125;0,041453456;100;94,90463258
4109102090;0,03878864;0,03878864;0,03878864;100;100
4109102091;0,374718358;0,183374048;0,374718358;100;48,93649975
4109102092;0,094967654;0,094436921;0,094967654;100;99,44114329
4109102093;0,196641195;0,196641195;0,196641195;100;100
4109102094;0,129307146;0,129307146;0,129307146;100;100
4109102095;0,044238954;0,044238954;0,044238954;100;100
4109102096;0,041296789;0,029571639;0,041296789;100;71,60759995
4109102097;0,023508776;0,023508776;0,023508776;100;99,99999999
4109102098;0,488664184;0,366504789;0,488664184;100;75,00136115
4109102099;0,042489141;0,042489141;0,042489141;100;100
4109102100;0,024837501;0,024837501;0,024837501;100;100
4109102101;0,039561866;0,039561866;0,039561866;100;100
4109102102;0,022203723;0,022203723;0,022203723;100;100
4109102103;0,082409403;0,082409403;0,082409403;100;100
4109102104;0,017075568;0,017075568;0,017075568;100;100
4109102105;0,036259277;0,036259277;0,036259277;100;100
4109102106;0,113448568;0,104657936;0,113448568;100;92,25143903
4109102107;0,024014733;0,024014733;0,024014733;100;100
4109102108;0,047512131;0,047512131;0,047512131;100;100
4109102109;0,051866135;0,051866135;0,051866135;100;100
4109102110;0,216211793;0,169397031;0,216211793;100;78,3477297
4109102111;0,031666436;0,031666436;0,031666436;100;100
4109102112;0,19033826;0,181753501;0,19033826;100;95,48973583
4109103001;0,053449069;0,053449069;0,053449069;100;100
4109103002;0,091967504;0,091967504;0,091967504;100;100
4109103003;0,310777975;0,310777975;0,310777975;100;100
4109103004;0,063785751;0,063785751;0,063785751;100;100
4109103005;0,091795395;0,091795395;0,091795395;100;100
4109103006;0,070803592;0,070803592;0,070803592;100;100
4109103007;0,285429016;0,236203399;0,285429016;100;82,75381455
4109103008;0,090920441;0,079505624;0,090920441;100;87,44526808
4109103009;0,099087755;0,099087755;0,099087755;100;100
4109103010;0,096774522;0,096774522;0,096774522;100;100
4109103011;0,059831363;0,059831363;0,059831363;100;100
4109103012;0,06493109;0,06493109;0,06493109;100;100
4109103013;0,043613054;0,043613054;0,043613054;100;100
4109103014;0,055756954;0,055756954;0,055756954;100;100
4109103015;0,107143808;0,107143808;0,107143808;100;100
4109103016;0,196747414;0,196747414;0,196747414;100;100
4109103017;0,063045714;0,063045714;0,063045714;100;100
4109103018;0,040265525;0,040265525;0,040265525;100;100
4109103019;0,054680701;0,054680701;0,054680701;100;100
4109103020;0,097634635;0,097634635;0,097634635;100;100
4109103021;0,049844434;0,049844434;0,049844434;100;100
4109103022;0,084728342;0,084728342;0,084728342;100;100
4109103023;0,05758473;0,037213877;0,05758473;100;64,62455794
4109103024;0,141878419;0,129343936;0,141878419;100;91,16533505
4109103025;0,049615148;0,049615148;0,049615148;100;100
4109103026;0,036942772;0,036942772;0,036942772;100;100
4109103027;0,058945805;0,058945805;0,058945805;100;100
4109103028;0,05426791;0,05426791;0,05426791;100;100
4109103029;0,030071261;0,030071261;0,030071261;100;100
4109103030;0,047548619;0,045627682;0,047548619;100;95,96005682
4109103031;0,034538637;0,034538637;0,034538637;100;100
4109103032;0,10251247;0,10251247;0,10251247;100;100
4109103033;0,162693788;0,162693788;0,162693788;100;100
4109103034;0,028864172;0,028864172;0,028864172;100;100
4109103035;0,057047845;0,057047845;0,057047845;100;100
4109103036;0,059412051;0,059412051;0,059412051;100;100
4109103037;0,060194973;0,060194973;0,060194973;100;100
4109103038;0,321677272;0,321677272;0,321677272;100;100
4109103039;0,107642679;0,107642679;0,107642679;100;100
4109103040;0,032976328;0,032976328;0,032976328;100;100
4109103041;0,061721338;0,061721338;0,061721338;100;100
4109103042;0,060483676;0,060483676;0,060483676;100;100
4109103043;0,049857594;0,049857594;0,049857594;100;100
4109103044;0,069990794;0,069504997;0,069990794;100;99,30591276
4109103045;0,036814164;0,036814164;0,036814164;100;100
4109103046;0,028167635;0,028167635;0,028167635;100;100
4109103047;0,038871186;0,038871186;0,038871186;100;100
4109103048;0,030966407;0,025543579;0,030966407;100;82,48802979
4109103049;0,098117911;0,098117911;0,098117911;100;100
4109103050;0,030052067;0,030052067;0,030052067;100;100
4109103051;0,018957321;0,018957321;0,018957321;100;100
4109103052;0,046403167;0,046403167;0,046403167;100;100
4109103053;0,057510382;0,057510382;0,057510382;100;100
4109103054;0,04780012;0,04780012;0,04780012;100;100
4109103055;0,020209737;0,020209737;0,020209737;100;100
4109103056;0,355140309;0,330329598;0,355140309;100;93,01382837
4109103057;0,041439446;0,041439446;0,041439446;100;100
4109103058;0,030596511;0,030596511;0,030596511;100;100
4109103059;0,028502115;0,028502115;0,028502115;100;100
4109103060;0,13934603;0,13934603;0,13934603;100;100
4109103061;0,039601393;0,039601393;0,039601393;100;100
4109103062;0,075037485;0,075037485;0,075037485;100;100
4109103063;0,026333045;0,026333045;0,026333045;100;100
4109103064;0,04003614;0,04003614;0,04003614;100;100
4109103065;0,029556018;0,029556018;0,029556018;100;100
4109103066;0,020122769;0,020122769;0,020122769;100;100
4109103067;0,022993441;0,022993441;0,022993441;100;100
4109103068;0,031795408;0,031795408;0,031795408;100;100
4109103069;0,045737286;0,045737286;0,045737286;100;100
4109103070;0,240005005;0,170500341;0,240005005;100;71,04032729
4109103071;0,257367458;0,242714801;0,257367458;100;94,30671705
4109103072;0,015536417;0,015536417;0,015536417;100;100
4109103073;0,19315895;0,150673981;0,19315895;100;78,00517731
4109103074;0,016065738;0,016065738;0,016065738;100;100
4109103075;0,026761424;0,026761424;0,026761424;100;100
4109103076;0,013721423;0,013721423;0,013721423;100;100
4109103077;0,036555985;0,036555985;0,036555985;100;100
4109103078;0,310554313;0,310554313;0,310554313;100;100
4109103079;1,905440756;0,855270061;1,905440756;100;44,8856811
4109103080;0,057499498;0,057499498;0,057499498;100;100
4109103081;0,056044646;0,056044646;0,056044646;100;100
4109103082;0,048911087;0,048911087;0,048911087;100;100
4109103083;0,250651767;0,250651767;0,250651767;100;100
4109103084;0,02855631;0,02855631;0,02855631;100;100
4109103085;0,033416431;0,033416431;0,033416431;100;100
4109103086;0,033019676;0,033019676;0,033019676;100;100
4109103087;0,057973148;0,057973148;0,057973148;100;100
4109103088;0,026928374;0,026928374;0,026928374;100;100
4109104001;0,023166431;0,023166431;0,023166431;100;100
4109104002;0,016810624;0,016810624;0,016810624;100;100
4109104003;0,021150212;0,021150212;0,021150212;100;100
4109104004;0,016309543;0,016309543;0,016309543;100;100
4109104005;0,035149501;0,035149501;0,035149501;100;100
4109104006;0,028884023;0,028884023;0,028884023;100;100
4109104007;0,018163331;0,018163331;0,018163331;100;100
4109104008;0,014713218;0,014713218;0,014713218;100;100
4109104009;0,063777003;0,063777003;0,063777003;100;100
4109104011;0,055170587;0,053906157;0,055170587;100;97,70814399
4109104012;0,074130107;0,074130107;0,074130107;100;100
4109104013;0,043867401;0,043867401;0,043867401;100;100
4109104014;0,02747313;0,02747313;0,02747313;100;100
4109104015;0,066784812;0,066784812;0,066784812;100;100
4109104016;0,036921739;0,036921739;0,036921739;100;100
4109104017;0,064443194;0,064443194;0,064443194;100;100
4109104018;0,060837815;0,060837815;0,060837815;100;100
4109104019;0,039199007;0,039199007;0,039199007;100;100
4109104020;0,035476885;0,035476885;0,035476885;100;100
4109104021;0,082488903;0,082488903;0,082488903;100;100
4109104022;0,049340889;0,049340889;0,049340889;100;100
4109104023;0,052386374;0,052386374;0,052386374;100;100
4109104024;0,062544975;0,062544975;0,062544975;100;100
4109104025;0,061266534;0,061266534;0,061266534;100;100
4109104026;0,042110038;0,042110038;0,042110038;100;100
4109104027;0,016977619;0,016977619;0,016977619;100;100
4109104028;0,038296476;0,038296476;0,038296476;100;100
4109104029;0,019072945;0,019072945;0,019072945;100;100
4109104030;0,036618589;0,036618589;0,036618589;100;100
4109104031;0,043402468;0,015778649;0,043402468;100;36,35426708
4109104032;0,076215033;0,076215033;0,076215033;100;100
4109104033;0,064755239;0,064755239;0,064755239;100;100
4109104034;0,586748788;0,394351974;0,586748788;100;67,20967842
4109104035;0,04976966;0,04976966;0,04976966;100;100
4109104036;0,087949514;0,087949514;0,087949514;100;100
4109104037;0,036406809;0,036406809;0,036406809;100;100
4109104038;0,014732179;0,014732179;0,014732179;100;100
4109104039;0,037847779;0,037847779;0,037847779;100;100
4109104040;0,059972622;0,05244999;0,059972622;100;87,4565565
4109104041;0,024663526;0,008120633;0,024663526;100;32,92567891
4109104042;0,140787393;0,124789833;0,140787393;100;88,6370787
4109104043;0,099225847;0,026673685;0,099225847;100;26,88179159
4109104044;0,017810555;0,01712877;0,017810555;100;96,17201699
4109104045;0,019669571;0,00767901;0,019669571;100;39,04004947
4109104046;0,058038568;0,058038568;0,058038568;100;100
4109104047;0,02988026;0,02988026;0,02988026;100;100
4109104048;0,020268227;0,020268227;0,020268227;100;100
4109104049;0,041094453;0,041094453;0,041094453;100;100
4109104050;0,037112386;0,037112386;0,037112386;100;100
4109104051;0,035442375;0,035442375;0,035442375;100;100
4109104052;0,033654634;0,033654634;0,033654634;100;100
4109104053;0,022858069;0,022858069;0,022858069;100;100
4109104054;0,032538166;0,032538166;0,032538166;100;100
4109104055;0,312422561;0,28504856;0,312422561;100;91,23814851
4109104056;1,002124605;0,568237334;1,002124605;100;56,70326137
4109104057;2,940398899;1,010662506;2,940398899;100;34,37161217
4109104058;0,096555846;0,052070066;0,096555846;100;53,92740891
4109104059;0,105874888;0,105874888;0,105874888;100;100
4109104060;0,081689144;0,081689144;0,081689144;100;100
4109104061;0,124127025;0,124107906;0,124127025;100;99,9845969
4109104062;0,041659019;0,041659019;0,041659019;100;100
4109104063;10,7977095;0,394863347;10,7977095;100;3,656917676
4109104064;0,071418998;0,071418998;0,071418998;100;100
4109104065;0,055806169;0,055806169;0,055806169;100;100
4109104066;0,068771172;0,068771172;0,068771172;100;100
4109104067;0,028375379;0,028375379;0,028375379;100;100
4109104068;0,186122172;0,150234559;0,186122172;100;80,7182492
4109104069;0,060412055;0,060412055;0,060412055;100;100
4109104070;0,142628856;0,080358645;0,142628856;100;56,34108504
4109104071;0,086147506;0,058784532;0,086147506;100;68,2370683
4109104072;0,128676864;0,128676864;0,128676864;100;100
4109104073;0,090164642;0,090164642;0,090164642;100;100
4109104074;0,122928731;0,082880876;0,122928731;100;67,42189233
4109104075;0,040286048;0,040286048;0,040286048;100;100
4109104076;0,043275675;0,043275675;0,043275675;100;100
4109104077;0,041336109;0,041336109;0,041336109;100;100
4109104078;0,084884318;0,084884318;0,084884318;100;100
4109104079;0,149399087;0,124651094;0,149399087;100;83,43497737
4109104080;0,081979515;0,067899538;0,081979515;100;82,82500529
4109104081;0,059041541;0,027244837;0,059041541;100;46,14519894
4109104082;0,018358322;0,015633143;0,018358322;100;85,15561913
4109104083;0,01293337;0,01293337;0,01293337;100;100
4109104084;0,028376842;0,028376842;0,028376842;100;100
4109104085;0,096981822;0,055085199;0,096981822;100;56,79950959
4109104086;0,021402166;0,021402166;0,021402166;100;100
4109104087;0,13038634;0,092540879;0,13038634;100;70,97436699
4109104088;10,93627139;0,963361724;10,93627139;100;8,808868119
4109104089;0,172963055;0,172963055;0,172963055;100;100
4109104090;0,188244043;0,188244043;0,188244043;100;100
4109104091;0,538125126;0,471460215;0,538125126;100;87,61163394
4109104092;0,683491223;0,619192669;0,683491223;100;90,59262917
4109104093;0,157712515;0,128059537;0,157712515;100;81,1980818
4109104094;0,140540709;0,10245171;0,140540709;100;72,89824451
4109104095;0,098297847;0,084697892;0,098297847;100;86,16454436
4109104096;0,025291791;0,023424302;0,025291791;100;92,61622583
4109104097;0,407672874;0,376601916;0,407672874;100;92,37845814
4109104098;0,092198987;0,092198987;0,092198987;100;100
4109104099;0,026312586;0,026312586;0,026312586;100;100
4109104100;0,16908055;0,168488617;0,16908055;100;99,64991099
4109104101;0,197093094;0,165781695;0,197093094;100;84,11339659
4109104102;0,295308831;0,276879709;0,295308831;100;93,75937326
